a_lat_kinematic_mps2,action_normalized_steer,collision,cte,delta,dt,heading_error,previous_delta,reward,s,step,success,termination_reason,v,v_ref,x,y,yaw
2.438335021896026,-0.4516260623931885,False,-0.2668063766984045,-0.2709756374359131,0.05,0.13943123275948288,-0.2732523143291473,0.3456548208302614,20.151650206899664,107,0.0,,4.684289244868377,5.008545720804685,20.496308797099214,22.422250528713846,0.14160181549777118
2.470999399781293,-0.44738465547561646,False,-0.23109470263296011,-0.26843079328536984,0.05,0.1367574055178764,-0.2709756374359131,0.34708781636374686,20.39094716272836,108,0.0,,4.738982782209297,5.103203457789937,20.730886360526362,22.455690942314348,0.11553082607512843
2.5042308126311434,-0.4428640902042389,False,-0.19574673603011183,-0.2657184541225433,0.05,0.13340802493260284,-0.26843079328536984,0.353210484164516,20.632442989679163,109,0.0,,4.7962273725765785,5.197013448780444,20.96909908274019,22.483334956116813,0.08942456986478264
2.53725443858428,-0.4379764795303345,False,-0.16068489314381584,-0.26278588771820066,0.05,0.12954587991436028,-0.2657184541225433,0.361434054184635,20.877840350934267,110,0.0,,4.8559072824956235,5.290590907485276,21.210924306258846,22.50501790127279,0.06329912830486562
2.569746951465822,-0.43271592259407043,False,-0.12625005544110804,-0.25962955355644224,0.05,0.1249600361926646,-0.26278588771820066,0.36441111220818406,21.1239434436622,111,0.0,,4.917912265856699,5.382815081311343,21.456327459247323,22.520572487090906,0.037172727379551684
2.601917043977644,-0.42718982696533203,False,-0.09266851767926854,-0.2563138961791992,0.05,0.11989412744875327,-0.25962955355644224,0.37002568362676524,21.372808204352925,112,0.0,,4.981969768150295,5.474528169428134,21.705253863873832,22.529830024918425,0.011059391038053867
2.6330414661431147,-0.42132851481437683,False,-0.05979531083353986,-0.2527971088886261,0.05,0.1144135736877323,-0.2563138961791992,0.3762248841477079,21.625101661138974,113,0.0,,5.047971147654183,5.565912253005691,21.957636985963667,22.532621342360084,-0.0150208042436355
2.6628088517294635,-0.41518163681030273,False,-0.028028976099539325,-0.24910898208618162,0.05,0.10850994519669932,-0.2527971088886261,0.3802626127920295,21.879646926878817,114,0.0,,5.1154918904267905,5.656641947785042,22.213382726512336,22.52877954671633,-0.04104771337345614
2.6898553796735967,-0.408735454082489,False,0.0025658252077910538,-0.2452412724494934,0.05,0.10230403666406174,-0.24910898208618162,0.3852331919674526,22.137307826700148,115,0.0,,5.183489568005661,5.74703051414813,22.47233889211466,22.518144014261402,-0.06699408930788797
2.7142124078191854,-0.40203455090522766,False,0.03198194551991704,-0.24122073054313659,0.05,0.09583139998854184,-0.2452412724494934,0.3896818339965404,22.397953898358175,116,0.0,,5.251879133036181,5.837018316783631,22.734343780988695,22.500564927932544,-0.09283448223263946
2.735066062400203,-0.39504680037498474,False,0.05988972437426544,-0.23702808022499083,0.05,0.0891680905401504,-0.24122073054313659,0.39355847010089884,22.661393514929653,117,0.0,,5.320264657620546,5.922684663920823,22.99921155379136,22.475905183441327,-0.11853871161230556
2.752076947724544,-0.38781771063804626,False,0.08649905356010151,-0.23269062638282775,0.05,0.08240056598345546,-0.23702808022499083,0.398280391195607,22.92835568533633,118,0.0,,5.38817168625393,5.999384419195231,23.26672956601634,22.444044573959317,-0.14407684502725893
2.764514919014507,-0.3803272545337677,False,0.11139991358871117,-0.22819635272026062,0.05,0.07555646556044682,-0.23269062638282775,0.4011851471541911,23.197759280470084,119,0.0,,5.455184375929105,6.0709662150021355,23.536662691939853,22.40488210509416,-0.16941526375434046
2.771917760586052,-0.37260687351226807,False,0.13484661420443997,-0.22356412410736085,0.05,0.06877800265691913,-0.22819635272026062,0.40604178836882365,23.471015265669465,120,0.0,,5.520756420179573,6.136629279445925,23.808748624512752,22.358340468645494,-0.19451977434689338
2.77358068714685,-0.3646408021450043,False,0.15653350966816443,-0.21878448128700256,0.05,0.062044474335827715,-0.22356412410736085,0.40806605255106415,23.746308648443257,121,0.0,,5.584421889577251,6.195485477416134,24.082703778939575,22.30436831874437,-0.21935296874006305
2.76925877286873,-0.3564891517162323,False,0.1765926961432276,-0.21389349102973937,0.05,0.05555199362351937,-0.21878448128700256,0.412919398175677,24.0255784342765,122,0.0,,5.645542117183443,6.246856095260248,24.358217086804913,22.242945345181298,-0.2438790347527484
2.75831172060625,-0.3480896055698395,False,0.19500478512641503,-0.20885376334190367,0.05,0.049236840016299244,-0.21389349102973937,0.41413507856154524,24.306426827783636,123,0.0,,5.704015228746138,6.289414924961628,24.63497836202574,22.174078293098603,-0.26805771950367063
2.7434084608868607,-0.3395305275917053,False,0.21170426429774045,-0.20371831655502318,0.05,0.04325089420363737,-0.20885376334190367,0.4169919156119451,24.58995055380577,124,0.0,,5.761914576325524,6.3226452291619974,24.912785369972966,22.097773540313522,-0.2918641160108226
2.7246631334567777,-0.3307842016220093,False,0.22691414431083812,-0.19847052097320556,0.05,0.03776256786630583,-0.20371831655502318,0.4221127610389618,24.877653220524525,125,0.0,,5.819701704029219,6.345452546041741,25.191464452304547,22.014046072416015,-0.3152730746827972
2.702088407620089,-0.3218170702457428,False,0.24066778705844646,-0.19309024214744566,0.05,0.032661065915958076,-0.19847052097320556,0.42298580847606804,25.166680957331444,126,0.0,,5.8778323799623555,6.370800884043586,25.470870664900087,21.922917305934998,-0.3382584903339101
2.676844889951636,-0.31272584199905396,False,0.2530147536633024,-0.18763550519943237,0.05,0.027985862076503665,-0.19309024214744566,0.4261562663268995,25.458531144936543,127,0.0,,5.93682953612851,6.41103053018087,25.750891324543947,21.824412014070873,-0.3608028877573304
2.6488783403277116,-0.3034628629684448,False,0.26406445829939085,-0.18207771778106688,0.05,0.02370324561281212,-0.18763550519943237,0.4295628688199702,25.753320372947506,128,0.0,,5.9972786709380115,6.45966785661753,26.03144812452417,21.71855238707797,-0.3828868902330185
2.6185248672403723,-0.29403138160705566,False,0.27391825106690126,-0.1764188289642334,0.05,0.0197926524069838,-0.18207771778106688,0.43324598218945076,26.051187595207068,129,0.0,,6.059776154741995,6.5170651233972805,26.312497500748567,21.60535580701555,-0.40449267896492813
2.5859513755926438,-0.28443339467048645,False,0.2826692643525827,-0.17066003680229186,0.05,0.016232210239989886,-0.1764188289642334,0.4372415356319402,26.352292795984013,130,0.0,,6.12479690770211,6.58387327012476,26.594024456035285,21.484834371791422,-0.42560318609326053
2.550468567931916,-0.2746697962284088,False,0.2904080977070612,-0.16480187773704527,0.05,0.013093467399792669,-0.17066003680229186,0.4440209636317619,26.65844249923284,131,0.0,,6.19185073510312,6.661283683094189,26.87599819957619,21.357012829131275,-0.44619855149404986
2.5111684507734013,-0.2646862268447876,False,0.2971859918741906,-0.15881173610687255,0.05,0.010106000608638421,-0.16480187773704527,0.4443156735144992,26.965261121588615,132,0.0,,6.26080592734021,6.748883589917227,27.158390001259054,21.221923608644026,-0.46625322560403504
2.4690894440917233,-0.2546393871307373,False,0.30308805351862106,-0.15278363227844238,0.05,0.007435634739634267,-0.15881173610687255,0.45003180198872983,27.27631191250631,133,0.0,,6.331420029674664,6.84043752339672,27.441169862305877,21.079611454676936,-0.4857519275738884
2.422752233560824,-0.24440637230873108,False,0.30816625890543514,-0.14664382338523865,0.05,0.0050548712721494304,-0.15278363227844238,0.4558206934814281,27.591592137383685,134,0.0,,6.403659320182783,6.9320008691278066,27.724315389685472,20.93012653220199,-0.5046688632853567
2.3718847779849788,-0.23399707674980164,False,0.3124676674448142,-0.14039824604988096,0.05,0.0029161375140906998,-0.14664382338523865,0.46104854026568326,27.910676642277156,135,0.0,,6.47742778964654,7.023454407859469,28.007811233487786,20.773529011557418,-0.5229777109870337
2.316315620879725,-0.22343093156814575,False,0.3160345707593841,-0.13405855894088745,0.05,0.0010003169360777164,-0.14039824604988096,0.4664866594959388,28.23365503137204,136,0.0,,6.552624503860438,7.114829943287304,28.29164988292949,20.609889649530462,-0.540652427579714
2.255697301555416,-0.21270856261253357,False,0.31890350236353393,-0.12762513756752014,0.05,-0.000710044359641504,-0.13405855894088745,0.472124232641797,28.56061040954458,137,0.0,,6.629164925072171,7.20615631073631,28.575833254557814,20.43928959003611,-0.5576658623565751
2.1897054108413117,-0.20183265209197998,False,0.3211321167008542,-0.12109959125518799,0.05,-0.00229597645243107,-0.12762513756752014,0.4758365093089273,28.890212242593535,138,0.0,,6.706970065318588,7.297067749981525,28.860373999322103,20.261820766825718,-0.5739899654129177
2.1185208417370376,-0.1908533126115799,False,0.3228403329520243,-0.11451198756694793,0.05,-0.003662542436138061,-0.12109959125518799,0.484023061940179,29.22540447179228,139,0.0,,6.785921529977029,7.388357578615621,29.14529488229383,20.077587442006003,-0.5895996422444165
2.0407354910649826,-0.17967119812965393,False,0.3239383146045516,-0.10780271887779236,0.05,-0.004868535220592829,-0.11451198756694793,0.49018562988554026,29.56479119572179,140,0.0,,6.866019469207574,7.47966755888126,29.430634071496204,19.886702383700815,-0.6044607673855351
1.956616934573286,-0.16834385693073273,False,0.32452470526053967,-0.10100631415843964,0.05,-0.005982363952863778,-0.10780271887779236,0.49470627363056807,29.90723833383302,141,0.0,,6.947177869187292,7.570682016974204,29.716443981712537,19.68929190756683,-0.6185428664149226
1.8662687220727787,-0.15691082179546356,False,0.3246289648267029,-0.09414649307727814,0.05,-0.006926965401392149,-0.10100631415843964,0.5030540048648735,30.255259763385652,142,0.0,,7.029300719797747,7.66206738994778,30.002791065406537,19.48549539340794,-0.6318177908808549
1.7684107679548926,-0.14529094099998474,False,0.324244834311061,-0.08717456459999084,0.05,-0.007784763936185435,-0.09414649307727814,0.5080998170613207,30.606616238833613,143,0.0,,7.1123913564461665,7.753240898378432,30.289760136235817,19.2754619927177,-0.6442496909221269
1.6632374412259954,-0.13356426358222961,False,0.323428532607023,-0.08013855814933776,0.05,-0.008503983659065462,-0.08717456459999084,0.5164033023573158,30.963445906291444,144,0.0,,7.195497344353096,7.844746950630065,30.577418356759868,19.059381676061097,-0.655807178623316
1.545689693338875,-0.12166401743888855,False,0.32219300013008534,-0.07299841046333312,0.05,-0.00914678609704822,-0.08013855814933776,0.5211129406875613,31.3233205862964,145,0.0,,7.269227631429529,7.935963648134886,30.865481844401785,18.83774322501656,-0.6664389112619795
1.4196085107131498,-0.10967028886079788,False,0.32052316252825136,-0.06580217331647872,0.05,-0.009677910830755199,-0.07299841046333312,0.5271055287849682,31.68706237432783,146,0.0,,7.338722316182493,8.0,31.153903934060953,18.610906695150387,-0.6761109525898195
1.285112352859585,-0.09756705164909363,False,0.31852300294030217,-0.058540230989456175,0.05,-0.010113702220435616,-0.06580217331647872,0.5338122334488336,32.05512264946563,147,0.0,,7.4039774516713095,8.0,31.442663585244915,18.379249471843497,-0.6847894795116529
1.142363739246994,-0.08533453196287155,False,0.31614903149218065,-0.05120071917772293,0.05,-0.0104678353298433,-0.058540230989456175,0.5381252304441134,32.42587808826374,148,0.0,,7.465249219231821,8.0,31.73177485323501,18.143157245194114,-0.6924406891745805
0.992569293493904,-0.07303255051374435,False,0.3134322995657729,-0.04381953030824661,0.05,-0.0107284366477991,-0.05120071917772293,0.5433306985025711,32.79989906096214,149,0.0,,7.522765350697492,8.0,32.02128476526761,17.90302393401257,-0.6990377930800071
0.8359939985266938,-0.06065061688423157,False,0.31041141837715736,-0.03639037013053894,0.05,-0.010899430077771832,-0.04381953030824661,0.5488867224307353,33.177398231432456,150,0.0,,7.576741406421123,8.0,32.31127003459481,17.659249305671818,-0.7045546370217721
0.6729739991798958,-0.04818536713719368,False,0.3071218281031056,-0.028911220282316206,0.05,-0.011004171054475265,-0.03639037013053894,0.5528859376861742,33.55731999168223,151,0.0,,7.627380678652188,8.0,32.60183513453523,17.412238652583117,-0.7089662038986124
0.5042748428689955,-0.03566540405154228,False,0.3035665014843165,-0.021399242430925367,0.05,-0.011027542994976436,-0.028911220282316206,0.5573999328334601,33.93999060243097,152,0.0,,7.67487492807755,8.0,32.893110197195156,17.16240250472509,-0.71225143556424
0.3957671751698471,-0.02767075225710869,False,0.29977343153502933,-0.01660245135426521,0.05,-0.01139857116682208,-0.021399242430925367,0.5617024270441547,34.32525403979251,153,0.0,,7.719405034353373,8.0,33.18524814481565,16.910155691522064,-0.7148148920314714
0.40204887209706736,-0.027808405458927155,False,0.29560396452631255,-0.016685043275356293,0.05,-0.012888388541729245,-0.01660245135426521,0.5658107641109358,34.71296030948825,154,0.0,,7.761141612200894,8.0,33.47831451317863,16.65579295536339,-0.7174050320661864
0.4084770374044021,-0.02797042578458786,False,0.2906162392230044,-0.016782255470752714,0.05,-0.015519634037885588,-0.016685043275356293,0.5697716165456065,35.10296225883277,155,0.0,,7.800245592512878,8.0,33.77219433448165,16.39938658085273,-0.7200233921713894
0.4151692061434077,-0.028163550421595573,False,0.28435332910504785,-0.016898130252957343,0.05,-0.01931419623444741,-0.016782255470752714,0.5736296362691733,35.49511467791404,156,0.0,,7.83686877058448,8.0,34.066778432448274,16.141004132641566,-0.7226722128821672
0.4222858032037231,-0.028397254645824432,False,0.2763443991404714,-0.01703835278749466,0.05,-0.02429348675417886,-0.016898130252957343,0.5774161516204611,35.88926994101689,157,0.0,,7.871154323321473,8.0,34.361962867563534,15.880708483005346,-0.7253547025517735
0.43005434241691465,-0.02868528477847576,False,0.26610573006631827,-0.017211170867085457,0.05,-0.030478710371416806,-0.01703835278749466,0.5811476979601224,36.28527352833143,158,0.0,,7.903237297181532,8.0,34.65764832806157,15.618557747952083,-0.7280754505582285
0.4388120978915723,-0.029048360884189606,False,0.2531416315696046,-0.017429016530513763,0.05,-0.037891235894949915,-0.017211170867085457,0.5848220361378328,36.68295942989038,159,0.0,,7.933245068504494,8.0,34.9537394236645,15.354605088565913,-0.7308411037940883
0.44908561764116994,-0.029519211500883102,False,0.23694522286025274,-0.01771152690052986,0.05,-0.04655328654243096,-0.017429016530513763,0.5884131804592795,37.082145428540294,160,0.0,,7.961297777793889,8.0,35.25014380722269,15.088898300594185,-0.733661533516575
0.461749962212748,-0.03015265427529812,False,0.21699897033222765,-0.01809159256517887,0.05,-0.05648943473073498,-0.01771152690052986,0.5918653521978742,37.482628247566964,161,0.0,,7.987508739423583,8.0,35.546770985823585,14.821479048162361,-0.7365519839516006
0.476949417988875,-0.031047802418470383,False,0.19281394689207906,-0.018628681451082228,0.05,-0.06771226413776832,-0.01809159256517887,0.5941863653146363,37.883580566696,162,0.0,,8.0,8.0,35.84308663378748,14.552783985364886,-0.7395329178140311
0.4977024430780902,-0.032398421317338943,False,0.163914670268538,-0.019439052790403366,0.05,-0.08024268156317405,-0.018628681451082228,0.595323201507076,38.28420200476797,163,0.0,,8.0,8.0,36.13860000420171,14.283206820333392,-0.7426435580832691
0.5322807976814302,-0.03464870527386665,False,0.12978666109670187,-0.02078922316431999,0.05,-0.09415392051173921,-0.019439052790403366,0.5960143252705715,38.684275518825636,164,False,,8.0,8.0,36.43327338867828,14.012711725218667,-0.7459703130687778
0.600475040183563,-0.03908625990152359,False,0.08989016655150725,-0.023451755940914153,0.05,-0.10963641587283623,-0.02078922316431999,0.5959941709976314,39.08353653489553,165,False,,8.0,8.0,36.72704527329079,13.74123782258489,-0.7497232820699251
0.7870955057774489,-0.051227059215307236,False,0.04361497442822041,-0.03073623552918434,0.05,-0.12740247356519685,-0.023451755940914153,0.5948919703905685,39.481660421613675,166,False,,8.0,8.0,37.01979625830055,13.468663317585225,-0.754642628981034
1.813873948168928,-0.1322944313287735,False,-0.009750456895514653,-0.07073623552918434,0.05,-0.1492113349028572,-0.03073623552918434,0.4691526772937044,39.79633093548941,167,False,,8.0,0.0,37.31120281789336,13.194651972881614,-0.7659793411570899
2.740749464686721,-1.0,False,-0.06809883055580238,-0.11073623552918435,0.05,-0.16666833786264545,-0.07073623552918434,-0.022990965159236265,39.79633093548941,168,False,,7.85,0.0,37.594079052178174,12.922554038165373,-0.7834363441168781
3.602184215570064,-0.3925909996032715,False,-0.1319694761375383,-0.15073623552918436,0.05,-0.19005914445725614,-0.11073623552918435,-0.016693209424855655,39.79633093548941,169,False,,7.699999999999999,0.0,37.86684871676122,12.650852528999057,-0.8068271507114888
4.402494886674246,-0.343688428401947,False,-0.2032856341070448,-0.19073623552918437,0.05,-0.21921473973324446,-0.15073623552918436,-0.013264907616884801,39.79633093548941,170,False,,7.549999999999999,0.0,38.12800057900408,12.378261342701546,-0.8359827459874771
4.7920949084514675,-0.3589726984500885,False,-0.28374702638926275,-0.2153836190700531,0.05,-0.25159375938494355,-0.19073623552918437,-0.022093998091401293,39.79633093548941,171,False,,7.399999999999999,0.0,38.376066654427774,12.103737714895326,-0.8683617656391762
4.841880996088005,-0.37724220752716064,False,-0.37399062478905054,-0.22634532451629638,0.05,-0.28498604211658485,-0.2153836190700531,-0.034930807415619824,39.79633093548941,172,False,,7.249999999999998,0.0,38.61026986827807,11.8270517835179,-0.9017540483708175
4.799023755605062,-0.38942110538482666,True,-0.4737967648190171,-0.23365266323089598,0.05,-0.3187819840574657,-0.22634532451629638,-12.052605349925514,39.79633093548941,173,False,collision,7.099999999999998,0.0,38.83045330017805,11.548584090029507,-0.9355499903116984
