a_lat_kinematic_mps2,collision,cte,delta,dt,heading_error,previous_delta,s,step,success,termination_reason,v,v_ref,x,y,yaw
0.4324222135564317,False,-0.9465615588585442,-0.1849328577518463,0.05,0.5232107209697503,-0.19820818305015564,14.208058186472694,128,False,,2.4039283818187815,2.143804244992252,16.964089781858785,15.419738096595879,-0.0470281087110922
0.38752749026964034,False,-0.8868152337155821,-0.1798604965209961,0.05,0.5528901008386051,-0.1849328577518463,14.354140606041078,129,False,,2.308309158087079,1.9278698768211968,17.079377634388567,15.414312326388568,-0.05542229388581088
0.36033481234441356,False,-0.8268047916842571,-0.17893951535224914,0.05,0.5750332900687183,-0.1798604965209961,14.470075938089385,130,False,,2.2316951833105945,1.7375454054372488,17.190791063832272,15.408131208559093,-0.06349541280991655
0.3285938995323247,False,-0.7675184329947888,-0.1786558985710144,0.05,0.5957949889438905,-0.17893951535224914,14.57929103562129,131,False,,2.1328652277359255,1.536997930406813,17.297219422352295,15.401364399714037,-0.07119852258120618
0.2930666346296583,False,-0.709851379354782,-0.17868220210075378,0.05,0.6150398895238296,-0.1786558985710144,14.681045053017593,132,False,,2.0141146831145833,1.322643012765238,17.39767001407152,15.394200356504903,-0.07847384401862456
0.27334716324067276,False,-0.6526997292625216,-0.1788305640220642,0.05,0.6331298562314833,-0.17868220210075378,14.7774237162111,133,False,,1.9443487720208672,1.0795058019005708,17.494588266753095,15.386579158088788,-0.08550311693442358
0.2642707687149218,False,-0.5951917948126428,-0.17896932363510132,0.05,0.6503235053053809,-0.1788305640220642,14.869922306897651,134,False,,1.9110382304084417,0.7696748262611656,17.58979111136853,15.37841912301929,-0.0924174414233283
0.2611378845327537,False,-0.536771554630845,-0.17883607149124145,0.05,0.6629908150754455,-0.17896932363510132,14.959422940549182,135,False,,1.900399875045492,0.5383300200422505,17.684405611755025,15.369650113423194,-0.09928804502528088
0.26211063093291115,False,-0.4772854856629417,-0.17760788798332214,0.05,0.6668559468919972,-0.17883607149124145,15.040562134623599,136,False,,1.9106492556514605,0.53314019842575,17.779467576202673,15.360180458695712,-0.10614724825574351
0.26284146438034595,False,-0.41725695705475774,-0.17563149333000183,0.05,0.6635074590850918,-0.17760788798332214,15.115745598504155,137,False,,1.9242734914846167,0.7198520944253706,17.87513972831853,15.349986809467072,-0.11297687682838342
0.26430732233827836,False,-0.35720193141805257,-0.17352257966995238,0.05,0.6602190310456186,-0.17563149333000183,15.19201656983996,138,False,,1.9415640431688834,0.9090849413448795,17.971599047021158,15.33904253380624,-0.11978343371915923
0.26586749681477617,False,-0.2970262321721423,-0.17091363072395324,0.05,0.6534449575979511,-0.17352257966995238,15.269517039054548,139,False,,1.9623901251499605,1.053282360993567,18.069015481704668,15.327317527973886,-0.12655750716682457
0.26367335823105453,False,-0.23663587278828466,-0.16547110676765442,0.05,0.6468092253858511,-0.17091363072395324,15.348391201045107,140,False,,1.986769129639795,1.2000356742477059,18.167559457231775,15.314779034302902,-0.13319323937892236
0.25736596329756123,False,-0.17594864609573213,-0.15730910897254943,0.05,0.6404199134364976,-0.16547110676765442,15.428752282419303,141,False,,2.014035042720213,1.3261341576630064,18.267369282489803,15.301405864700117,-0.13958255132828024
0.25451002152244984,False,-0.11486995097501684,-0.15107967853546142,0.05,0.6341952416155281,-0.15730910897254943,15.510715465739725,142,False,,2.0443649789277814,1.4456422854717719,18.3685933733083,15.287184266490536,-0.14580722314925643
0.25234972465157457,False,-0.053328414902888754,-0.14517766535282134,0.05,0.6281211066045218,-0.15107967853546142,15.59438170693355,143,False,,2.0772482352979114,1.5578245872700052,18.4713536953994,15.272093978840738,-0.15188135816026493
0.25373315909506144,False,0.008746266767443875,-0.14116635024547577,0.05,0.6221162397291882,-0.14517766535282134,15.679855657463433,144,False,,2.1127292608053834,1.6638103047278228,18.575774090657625,15.256111382750799,-0.1578862250355959
0.2595036574313833,False,0.07140689152658752,-0.13937439322471618,0.05,0.6160826512081328,-0.14116635024547577,15.767235197252516,145,False,,2.150491838529776,1.7666119851155562,18.68196127455681,15.239205175473032,-0.16391981355664775
0.2656054470856971,False,0.13469480421756158,-0.1375133067369461,0.05,0.6100199569405595,-0.13937439322471618,15.856623442306576,146,False,,2.190490195972138,1.8647347038740174,18.790017630532336,15.221332229999065,-0.1699825078242161
0.27400445995622513,False,0.1986433625041317,-0.13658306300640105,0.05,0.6038832775032259,-0.1375133067369461,15.948115951458643,147,False,,2.2325140391828135,1.960971228690433,18.900034552303485,15.202449055957812,-0.1761191872615493
0.28227695907753014,False,0.26327827239839174,-0.13533656001091002,0.05,0.5976834910300708,-0.13658306300640105,16.041809716235015,148,False,,2.2765054917579084,2.0542388503578417,19.01209907084555,15.18250571574248,-0.18231897373470973
0.29106415320635765,False,0.3286191475155043,-0.13411662876605987,0.05,0.5914167300691293,-0.13533656001091002,16.137794579945876,149,False,,2.3222854279923215,2.145736113662069,19.126288850714555,15.161452967795187,-0.18858573469565654
0.30013782872980294,False,0.3946828259620051,-0.13281874358654022,0.05,0.5850842735100903,-0.13411662876605987,16.23616079298015,150,False,,2.369837249820035,2.235972886268442,19.242679893900632,15.139239311125392,-0.1949181912547009
0.3095394935951576,False,0.461478727349966,-0.13148790299892424,0.05,0.5786860791146471,-0.13281874358654022,16.33699096292438,151,False,,2.4189597444531743,2.323979316529594,19.361337551748022,15.115813345886284,-0.20131638565014187
0.31920328658578756,False,0.5290161062826231,-0.13009297549724577,0.05,0.5722237291316352,-0.13148790299892424,16.440371019200676,152,False,,2.4697152539338227,2.4123882244300305,19.48232942108547,15.0911212187399,-0.20777873563314797
0.32920992920166803,False,0.597295327141417,-0.1286975562572479,0.05,0.5656965558519538,-0.13009297549724577,16.546376487869736,153,False,,2.5218415008743214,2.4977986641669103,19.605709450543685,15.065110072672876,-0.2143059089128232
0.3415482171974592,False,0.6663172981559335,-0.12802987396717072,0.05,0.5590656525238766,-0.1286975562572479,16.655087272476848,154,False,,2.575427511899526,2.5838208764916737,19.731535083237013,15.037724358697409,-0.220936812240899
0.3622852364767929,False,0.7360726989394664,-0.13016974925994873,0.05,0.5521789442868461,-0.12802987396717072,16.766580194913086,155,False,,2.6303222381939375,2.6687018534418594,19.859854377902185,15.008903423451018,-0.22782352047793886
0.40377269201107857,False,0.8065316417853694,-0.13896316587924956,0.05,0.5446640579965631,-0.13016974925994873,16.880941687529575,156,False,,2.6864857059315197,2.7528467879207414,19.99070776085658,14.978565233165078,-0.23533840676822493
0.4575869572336441,False,0.8776170629447899,-0.15078645944595337,0.05,0.5363258542235476,-0.13896316587924956,16.99828553526525,157,False,,2.7439180529180827,2.8373030201318383,20.12412192567289,14.946574979505698,-0.24367661054123868
0.5237117731677116,False,0.9492175240220664,-0.1651866853237152,0.05,0.5269820994231935,-0.15078645944595337,17.11873454290635,158,False,,2.8024695872179493,2.9207549407625515,20.260105803197874,14.912767073307982,-0.25302036534158256
0.5403819275936959,False,1.0211907387493828,-0.1634398341178894,0.05,0.517542033475872,-0.1651866853237152,17.242427443832273,159,False,,2.8621724181225043,3.004120226848756,20.39865795337553,14.876942793010935,-0.2624604312889054
0.5463255827750689,False,1.093497936117085,-0.15851606726646422,0.05,0.5081967618124312,-0.1634398341178894,17.36943756156909,160,False,,2.9230053574151933,3.087780711853811,20.53980323584502,14.839023008790791,-0.2718057029523515
0.5548177218246254,False,1.1661201810396957,-0.15444279313087464,0.05,0.4989029223361148,-0.15851606726646422,17.4998200959203,161,False,,2.9848682196334533,3.1712319318427546,20.68356757610915,14.798955438489317,-0.28109954242866797
0.5614647289765805,False,1.2390322581077937,-0.14997742474079132,0.05,0.48969183501957314,-0.15444279313087464,17.633633470414058,162,False,,3.047765750564928,3.2542771664694508,20.829974774621085,14.756681068006968,-0.29031062974521316
0.5672187431166914,False,1.312211837472237,-0.145419904589653,0.05,0.48057748968868275,-0.14997742474079132,17.770932957405524,163,False,,3.111681215296544,3.337587775328524,20.9790484209881,14.712145150783721,-0.29942497507609644
0.5730616351490564,False,1.385637302966316,-0.14103486835956572,0.05,0.47155740983314454,-0.145419904589653,17.91177147111757,164,False,,3.1765884799663757,3.421089720369559,21.13081093031283,14.665295106054835,-0.3084450549316262
0.5783050780056873,False,1.4592845234152172,-0.1366611510515213,0.05,0.4626395879125744,-0.14103486835956572,18.05619853869185,165,False,,3.2424121223533606,3.5047356472998445,21.285280541024054,14.616078947177057,-0.3173628768522083
0.5824476608282403,False,1.5331303410588166,-0.13219697177410125,0.05,0.4538390473752347,-0.1366611510515213,18.204263116680895,166,False,,3.309158445195777,3.588073681124847,21.44247577049618,14.564445780803766,-0.326163417389544
0.5853023895632581,False,1.6071531626858282,-0.12762657701969146,0.05,0.4451725379229896,-0.13219697177410125,18.35601180889586,167,False,,3.3768058108557604,3.6715877455919075,21.602414563829768,14.51034748048325,-0.3348299268417847
0.5868429855084034,False,1.6813335011769792,-0.12297106683254241,0.05,0.43665604350106646,-0.12762657701969146,18.511488674874744,168,False,,3.445331825718616,3.7552979929949957,21.76511453854643,14.453739206348883,-0.34334642126371184
0.5871015899971161,False,1.7556541716423262,-0.11826113462448119,0.05,0.4283039896858649,-0.12297106683254241,18.67073525144182,169,False,,3.5147138834766416,3.839185126870408,21.930593137855357,14.394579529393084,-0.35169847507892005
0.6023605479223638,False,1.8300817389079853,-0.11670102775096892,0.05,0.4199005994763003,-0.11826113462448119,18.83374987558151,170,False,,3.5840329492060192,3.92321717470423,22.098825665170843,14.332845849723636,-0.36010186528848553
0.6591544984620001,False,1.9042050728294955,-0.123976993560791,0.05,0.41083741736071344,-0.11670102775096892,18.999776936618535,171,False,,3.636440766916768,4.006996280827309,22.268985807854584,14.268777296828445,-0.3691650474040693
0.7215418896280267,False,1.9776119305473179,-0.13270126283168793,0.05,0.40102336901213853,-0.123976993560791,19.16828538074443,172,False,,3.6760665120062517,4.0902723691850476,22.440406110844076,14.202454282536833,-0.3789790957526429
0.6956190479627085,False,2.050123702155032,-0.1253383845090866,0.05,0.3916613596160068,-0.13270126283168793,19.339303693170457,173,False,,3.715116160053473,4.173084982284396,22.612981211628032,14.133729797845179,-0.38834110514877285
0.6755742550412498,False,2.121956357986997,-0.11867622435092925,0.05,0.38268622013284226,-0.1253383845090866,19.51323335058391,174,False,,3.7635863838545824,4.255646130509419,22.78714841259251,14.062475027618632,-0.3973162446319449
0.6417100768189433,False,2.1931713388492953,-0.10982612371444701,0.05,0.3742742488110662,-0.11867622435092925,19.690151429389473,175,False,,3.8142669076756146,4.312613495941803,22.963005718425503,13.988679444467369,-0.40572821595371567
0.6119381589536973,False,2.263810345920928,-0.10209192037582397,0.05,0.36635642708771554,-0.10982612371444701,19.86999118142017,176,False,,3.8643087728864796,4.2215009024604875,23.14053500472116,13.912419636980902,-0.41364603767706365
0.581486087184599,False,2.333614490106217,-0.09541709125041961,0.05,0.358896352766398,-0.10209192037582397,20.051925672419365,177,False,,3.897321006054699,4.090124229981274,23.318966322328407,13.834093125137661,-0.42110611199838877
0.5475909227547276,False,2.4024188458853133,-0.08895440697669983,0.05,0.3519078254309411,-0.09541709125041961,20.23533383713772,178,False,,3.91778479549479,3.953250499664281,23.497742159617196,13.754019444934876,-0.4280946393338416
0.5114530594778735,False,2.470109105834516,-0.08269847631454467,0.05,0.3453968289300562,-0.08895440697669983,20.419679500165827,179,False,,3.9276096939115086,3.810713180037064,23.67640095290086,13.672494415945652,-0.4346056358347252
0.4501347614615353,False,2.534875927275124,-0.07672928273677826,0.05,0.33951410355193135,-0.08269847631454467,20.599676994062214,180,False,,3.8259032381118674,3.666221565455834,23.84991258216145,13.591949065491251,-0.4404883612128465
0.39176935644211863,False,2.5968749856724678,-0.07053153365850448,0.05,0.33425311454372064,-0.07672928273677826,20.77521710011456,181,False,,3.723343232904126,3.5196340105578083,24.01830888615079,13.512570876561533,-0.44574935022105766
0.30091990018610026,False,2.65628208234836,-0.057292149960994715,0.05,0.3300986908734931,-0.07053153365850448,20.94627913612606,182,False,,3.6216804552507433,3.37071744269025,24.18169879941053,13.43449937379107,-0.4499037738912883
0.17081791469451385,False,2.713417485382273,-0.03434690460562706,0.05,0.3276760116013655,-0.057292149960994715,21.113032035110702,183,False,,3.5253926646328493,3.219037481187411,24.340427656924568,13.357843432130256,-0.4523264531634186
0.09696116429762289,False,2.768768878771248,-0.020485644042491914,0.05,0.3262665472335864,-0.03434690460562706,21.275863640127476,184,False,,3.4396458156296124,3.0638862069097805,24.495114159874674,13.28267698916857,-0.45373591753118925
0.029164965214063705,False,2.8226782986819976,-0.0064429683610796925,0.05,0.3258330595771177,-0.020485644042491914,21.435189880495734,185,False,,3.36399027495612,2.903352222391211,24.646294544919797,13.208950687195623,-0.4541694051876668
0.13452169949013476,False,2.87504415380435,0.03140504434704781,0.05,0.3278887953045402,-0.0064429683610796925,21.590175461937175,186,False,,3.2718626644431383,2.73784287151302,24.793303544241585,13.137179750488285,-0.452113669460247
0.19509995093150947,False,2.9260087233070897,0.048650890588760376,0.05,0.33097088586055756,0.03140504434704781,21.739997370162257,187,False,,3.1650587058571147,2.567702511620307,24.935656129526723,13.068044137440866,-0.4490315789042256
0.21253011909043623,False,2.975493637803549,0.057219493389129635,0.05,0.3344600340362778,0.048650890588760376,21.884012129077107,188,False,,3.0455874670097534,2.393055549916386,25.07283973031004,13.001940678952364,-0.44554243072850275
0.24156175499619176,False,3.0233387430239276,0.07094754427671432,0.05,0.33860334511527146,0.057219493389129635,22.021689615312972,189,False,,2.91508108359108,2.2143529900532384,25.204364842148358,12.939128345245566,-0.4413991196495086
0.26797610031191355,False,3.0694262676281223,0.08678368628025054,0.05,0.34343185561043654,0.07094754427671432,22.152558279100482,190,False,,2.774935464883512,2.0306053756127938,25.329813408378133,12.879855043358761,-0.43657060915434354
0.24550377018179717,False,3.113638841094546,0.0887652575969696,0.05,0.34810621352696325,0.08678368628025054,22.27619423745819,191,False,,2.6260694470293684,1.8347996311418358,25.448801541106175,12.824335442122381,-0.4318962512378093
0.22288314633064013,False,3.1558704614968125,0.09063586592674255,0.05,0.3526069585807403,0.0887652575969696,22.39257202745478,192,False,,2.4760694470293685,1.6323334124731381,25.561236589275037,12.772512091115846,-0.42739550618402955
0.1998793009434191,False,3.196035347568146,0.09209419190883636,0.05,0.3569034618772968,0.09063586592674255,22.50171999861268,193,False,,2.3260694470293686,1.4211929207278726,25.66707837854515,12.72430406973859,-0.4230990028874775
0.17728588385455574,False,3.234048507278318,0.09332655072212219,0.05,0.3609769964810985,0.09209419190883636,22.603667020563137,194,False,,2.1760694470293687,1.1691149175637479,25.766287659383607,12.679630652684901,-0.41902546828368603
0.1634146476405021,False,3.2707600651624875,0.09425179660320282,0.05,0.36490737744561264,0.09332655072212219,22.70091136884356,195,False,,2.078865243806587,0.9139255856262283,25.8612383619399,12.637339213375821,-0.41509508731918254
0.15674989057323002,False,3.3068331894276692,0.09542428851127624,0.05,0.3644618759981295,0.09425179660320282,22.795420430533554,196,False,,2.023408913722479,0.6812217393292008,25.95381720882265,12.596539505163753,-0.41122167622787575
0.15535749039384866,False,3.3424993615410155,0.0968450367450714,0.05,0.35538979793841197,0.09542428851127624,22.932199738164044,197,False,,1.999479967390761,0.5395146052448017,26.04545669156572,12.556576953286095,-0.40733672881836025
0.16507467695694394,False,3.3682753134533288,0.10173341631889343,0.05,0.15603187325263512,0.0968450367450714,23.728740589038228,198,False,,2.010608286705354,1.8319230568169849,26.137761624334246,12.516750283917203,-0.40323163589577415
0.25006967263206287,False,3.373356846305336,0.14173341631889344,0.05,-0.04833864642327734,0.10173341631889343,24.535797589874058,199,False,,2.093165129316746,2.566247488448123,26.23402605088641,12.47568313369891,-0.3972581541783118
0.3492061639933146,False,3.3545357563146783,0.18173341631889345,0.05,-0.2739180076094878,0.14173341631889344,25.43204587383753,200,False,,2.1796380843633765,3.0971129439329337,26.33452101716755,12.433518964085708,-0.38924750859227375
0.4529540439693345,False,3.3125788355064794,0.22173341631889346,0.05,-0.4720343615364233,0.18173341631889345,26.23095918525558,201,False,,2.2412038993874526,2.579059876379753,26.43819853653164,12.390992980557018,-0.37914235831805865
0.5072281260988347,False,3.2528751897795027,0.24801905751228331,0.05,-0.6413756042941117,0.22173341631889346,26.92417965230428,202,False,,2.2377502562402167,1.5768746473327013,26.542140067928145,12.349580741131847,-0.36780891919355474
0.4294094510103183,False,3.184986427455383,0.23756933212280273,0.05,-0.7344820358925994,0.24801905751228331,27.340455252903688,203,False,,2.1055751344587135,0.5215757555955987,26.6403775114278,12.311725473179035,-0.3576119558085198
0.43955246442486107,False,3.114263102058322,0.2482984185218811,0.05,-0.7343539364049385,0.23756933212280273,27.458129192471556,204,False,,2.0819031827825225,0.6645366881340068,26.73788713203711,12.275288183971021,-0.3470554499138174
0.43656927530083073,False,3.043896252322923,0.24474542140960692,0.05,-0.7275269533742414,0.2482984185218811,27.535389306632126,205,False,,2.090460333633156,0.854127613274043,26.836178310740404,12.239736739480668,-0.33661350877107177
0.43934690927978587,False,2.9740073542197,0.244197142124176,0.05,-0.718056640645067,0.24474542140960692,27.613719386117314,206,False,,2.099549382029521,1.0126952121462822,26.93526429820815,12.205063462933836,-0.3261506229480413
0.4420331511233576,False,2.9044927738243103,0.24260135293006896,0.05,-0.7075975574714852,0.244197142124176,27.693288707059946,207,False,,2.113154393111694,1.1610762060075732,27.03535202764862,12.171210839131989,-0.3156915397744626
0.4466629926354425,False,2.8352541845042003,0.24124701619148253,0.05,-0.6971144077686713,0.24260135293006896,27.774235437680645,208,False,,2.1303854533123094,1.2961656814721934,27.13660732037036,12.138139383992451,-0.3052083900716478
0.4525795605435559,False,2.766197903373473,0.23977990150451658,0.05,-0.6865954626703781,0.24124701619148253,27.856703740829758,209,False,,2.1512592580068013,1.4166363903897865,27.239199191426707,12.105817580499176,-0.29468944497335015
0.45981531045677004,False,2.697248646155455,0.238300484418869,0.05,-0.67602680296514,0.23977990150451658,27.940826314328113,210,False,,2.175371916974462,1.5335145832464965,27.343279032728407,12.074226536237939,-0.28412078526811024
0.46830470722579376,False,2.628341069677047,0.23679884076118468,0.05,-0.6653959832594571,0.238300484418869,28.026734097446656,211,False,,2.2025804227287984,1.6402213020976686,27.448992813954174,12.043355874511619,-0.27348996556243055
0.4779356805414479,False,2.5594220297882186,0.23525869846343994,0.05,-0.654692718912973,0.23679884076118468,28.114552819459863,212,False,,2.2326631627040294,1.7460461019061562,27.556477030369596,12.013204502788236,-0.26278670121594905
0.4886875474765793,False,2.490449306372108,0.23370164036750793,0.05,-0.6439069538939801,0.23525869846343994,28.20440367892413,213,False,,2.2654283058091056,1.8448372047099486,27.665859817587506,11.983779693828037,-0.2520009361969575
0.5004614684126032,False,2.4213898545088544,0.2321018099784851,0.05,-0.6330308414982175,0.23370164036750793,28.296405136176464,214,False,,2.3007369278731855,1.943296769257599,27.777263276133596,11.955096154085387,-0.24112482380119493
0.5132416749922198,False,2.3522205434136416,0.23047905564308166,0.05,-0.6220567123142007,0.2321018099784851,28.390671167428174,215,False,,2.3384164081988326,2.03728137294611,27.890801575672082,11.92717603977253,-0.23015069461717275
0.5269345119752307,False,2.2829266358111764,0.22881014943122863,0.05,-0.6109789392393177,0.23047905564308166,28.487312893034947,216,False,,2.378341334550143,2.1305950263758797,28.006583040628485,11.90004817344243,-0.2190729215422893
0.5415392072063558,False,2.21350098526726,0.22710968255996702,0.05,-0.5997919873602444,0.22881014943122863,28.586439007418818,217,False,,2.4204055450515742,2.221667985532167,28.124710854095916,11.8737474663855,-0.2078859696632227
0.5569481779156465,False,2.143945571254458,0.22535921931266784,0.05,-0.5884923287573347,0.22710968255996702,28.688153268931142,218,False,,2.4644469248492427,2.311299815817438,28.245280151690512,11.848315378562381,-0.19658631106031477
0.5731824722671125,False,2.074266802516134,0.2235656976699829,0.05,-0.5770764428437056,0.22535921931266784,28.792560602225333,219,False,,2.510459882849562,2.400721145728454,28.368385455141826,11.823797908859074,-0.1851704251466848
0.5901079210365006,False,2.0044819396035574,0.22171778082847596,0.05,-0.5655428238282152,0.2235656976699829,28.899757350833557,220,False,,2.558207966831103,2.487699192102782,28.494109210800666,11.800247807650555,-0.17363680613119348
0.6077279043524819,False,1.9346107413923157,0.21980833411216735,0.05,-0.5538904651720888,0.22171778082847596,29.00984307935784,221,False,,2.6077463039337987,2.5752299820647266,28.62253588763854,11.77772136450965,-0.16198444747506713
0.6259704667504453,False,1.8646816713659093,0.21784261465072632,0.05,-0.5421192356226108,0.21980833411216735,29.122910755638525,222,False,,2.658900092464717,2.6614354176048685,28.75374053328322,11.75628039402028,-0.15021321792559217
0.644687359021713,False,1.7947279617430776,0.21578065752983092,0.05,-0.5302318006696494,0.21784261465072632,29.239052351823833,223,False,,2.7116335928341657,2.7471541235176407,28.887795453739717,11.735990737643947,-0.13832578297262899
0.6638710098776273,False,1.7247869317803581,0.21363122463226317,0.05,-0.5182309159735605,0.21578065752983092,29.358359137526108,224,False,,2.7659252908819627,2.833161480898609,29.024770744694873,11.716921745677901,-0.12632489827653615
0.6833214743998816,False,1.6549033900860108,0.21136525869369507,0.05,-0.5061222254465303,0.21363122463226317,29.48091557888662,225,False,,2.8216159000614236,2.9181951134324864,29.164727353622574,11.699147091358991,-0.11421620774950503
0.7011802680702164,False,1.5851248137077607,0.20845690369606018,0.05,-0.49394353486834675,0.21136525869369507,29.6068063679627,226,False,,2.8787178045494004,3.003074771191637,29.307725417572286,11.682743000338514,-0.10203751717132281
0.7206196109231074,False,1.515498409050411,0.2058659791946411,0.05,-0.4816763854314261,0.20845690369606018,29.736111877105053,227,False,,2.937192599750707,3.0881988043605446,29.453821184767442,11.667783798229639,-0.0897703677344035
0.7411797574998327,False,1.446079394992394,0.20344918370246887,0.05,-0.4693107895506601,0.2058659791946411,29.868909358645336,228,False,,2.996943150360339,3.17331581718159,29.603064959594473,11.654350023942124,-0.0774047718536357
0.7617591517090775,False,1.3769284345302766,0.20090975761413574,0.05,-0.4568553549481895,0.20344918370246887,30.00527511667948,229,False,,3.057938867738229,3.2578284136108366,29.755504090712474,11.642526885566499,-0.06494933725116914
0.7826545410260486,False,1.3081089308972904,0.1983393609523773,0.05,-0.44431345435469716,0.20090975761413574,30.14528354557265,230,False,,3.120159242181291,3.3426104179340412,29.911183115205244,11.632401394249857,-0.05240743665767722
0.8036825458261758,False,1.2396879911075778,0.1957048773765564,0.05,-0.4316910986865805,0.1983393609523773,30.289006674012825,231,False,,3.183567976364668,3.427602606554334,30.07014296917717,11.624063080537809,-0.03978508098955835
0.8247883574291469,False,1.171736308026717,0.19301027655601502,0.05,-0.41899466864352464,0.1957048773765564,30.436513068052214,232,False,,3.248111298341192,3.5127702616747354,30.2324200190063,11.617603466402084,-0.027088650946499815
0.8458423625017533,False,1.1043277448994808,0.19024245142936705,0.05,-0.4062320303393845,0.19301027655601502,30.587868069568838,233,False,,3.313744158318536,3.598078559730082,30.39804644041623,11.61311577234879,-0.014326012642356556
0.8667703040335184,False,1.0375383131164266,0.1873994529247284,0.05,-0.3934117012125098,0.19024245142936705,30.743135006205936,234,False,,3.380452621207524,3.683229136657347,30.567051727123978,11.61069443482508,-0.001505683515484968
0.8874235393530011,False,0.9714462264766459,0.1844669759273529,0.05,-0.3805438045352898,0.1873994529247284,30.90237436168582,235,False,,3.448207432858262,3.768631872040901,30.73946190333263,11.610434839468686,0.011362213161737245
0.9076255856954594,False,0.9061314245463288,0.18142817616462706,0.05,-0.36764032743736585,0.1844669759273529,31.065643645075582,236,False,,3.5169806510588186,3.854274252759094,30.91529958496249,11.612432830670118,0.02426569025965941
0.9270973448087068,False,0.8416750275680162,0.17825031280517578,0.05,-0.354716390146673,0.18142817616462706,31.232997228319704,237,False,,3.5867449831887113,3.9401507823124446,31.09458403769922,11.616784145754645,0.03718962755035138
0.9453193093756257,False,0.7781585253061482,0.17486291527748107,0.05,-0.341793272754773,0.17825031280517578,31.404486130405946,238,False,,3.657473969740543,4.0262606455100896,31.277331287344666,11.623583582889422,0.05011274494225315
0.9596566081743771,False,0.7156623609814253,0.17083779573440552,0.05,-0.3289262836044613,0.17486291527748107,31.580157643972672,239,False,,3.729142058658052,4.112605944319728,31.46355431560095,11.632923549762511,0.06297973409256352
0.9667089165973335,False,0.6542593643669441,0.1656818389892578,0.05,-0.31621219972311065,0.17083779573440552,31.760053300946552,240,False,,3.801724629233463,4.1991896067322845,31.653263688180864,11.644887217537738,0.07569381797391284
0.988025980992461,False,0.5940060827497566,0.16302312612533568,0.05,-0.3034641284199133,0.1656818389892578,31.944206603448976,241,False,,3.8751978926596538,4.286013611583454,31.846468768895416,11.659539642397398,0.08844188927710972
1.003332800100452,False,0.5349944774750671,0.1594374418258667,0.05,-0.2907622299025969,0.16302312612533568,32.132660233513654,242,False,,3.9495387194788183,4.373086474993858,32.04317387905077,11.676982115858056,0.1011437877944239
1.0198760399397728,False,0.47730355184815415,0.15612273216247557,0.05,-0.2780920978748558,0.1594374418258667,32.32544973828985,243,False,,4.024725384497127,4.460414908500381,32.24338169534733,11.697301228665976,0.11381391982216726
1.0348489573007327,False,0.42101651879747476,0.1526515781879425,0.05,-0.2654742567285302,0.15612273216247557,32.522609266260275,244,False,,4.100736985429354,4.548006216593863,32.44709199399393,11.720586927806952,0.1264317609684995
1.0444189183251802,False,0.3663239257927432,0.14910110235214233,0.05,-0.2529487491173379,0.1526515781879425,32.723764990679605,245,False,,4.1691680319338325,4.6356912047938295,32.65388651104334,11.746872530606726,0.13895726857967539
1.04249999439636,False,0.3135216940343156,0.145332071185112,0.05,-0.24059624064691976,0.14910110235214233,32.928040557252146,246,False,,4.21979064775518,4.722960304001649,32.862842307701364,11.776096798265904,0.15130977705010107
1.0356943890647685,False,0.2627129500901547,0.14141889810562133,0.05,-0.2284532984516674,0.145332071185112,33.13512840890165,247,False,,4.264594084411415,4.809800861437333,33.073635755772074,11.808237566963175,0.16345271924535698
1.0212995529005098,False,0.21404947860831564,0.13737545907497406,0.05,-0.21657092497472252,0.14141889810562133,33.34442245060167,248,False,,4.297540196335286,4.8960328249893195,33.28564873845673,11.843203615080604,0.17533509272229875
0.999442017123339,False,0.16762529222049932,0.13303806781768798,0.05,-0.20500572387403349,0.13737545907497406,33.55542074607705,249,False,,4.320902025053789,4.883342607783235,33.49838146673342,11.88089011259949,0.18690029382299844
0.959456348998331,False,0.12350188927818274,0.1269592523574829,0.05,-0.19393908078869426,0.13303806781768798,33.76762718312468,250,False,,4.334902380061713,4.760841012473215,33.71135195293646,11.92116440487263,0.19796693690833456
0.8733976574952056,False,0.08292718932973284,0.1225402683019638,0.05,-0.18356771021551133,0.1269592523574829,33.97421121006201,251,False,,4.210618313813386,4.629002307386385,33.91777087549359,11.962570864174369,0.20833830748151083
0.7848912307431839,False,0.045629619238802294,0.11696355342864989,0.05,-0.17396434568924857,0.1225402683019638,34.175105396973585,252,False,,4.086542943347013,4.49680074747951,34.117679644368,12.004832752403184,0.21794167200776648
0.707028689606011,False,0.011334925150749044,0.11209181249141693,0.05,-0.16504326239732592,0.11696355342864989,34.37024902659383,253,False,,3.9626840511935235,4.364547645382538,34.311126897140056,12.047673417884765,0.22686275529969668
0.6344515753958884,False,-0.020201922910424185,0.10720680356025696,0.05,-0.15678013279032488,0.11209181249141693,34.55959319773317,254,False,,3.8390513375092423,4.2323189536142785,34.49816102952503,12.090847730306372,0.23512588490670439
0.5683361249589443,False,-0.04920980222990057,0.10255288481712341,0.05,-0.14913227686201447,0.10720680356025696,34.74309742819675,255,False,,3.7156565858885213,4.100130840885737,34.67883204839756,12.134128703033461,0.24277374083501302
0.5075949079446763,False,-0.07589860588840486,0.09800915122032165,0.05,-0.14206765703937307,0.10255288481712341,34.92072934903252,256,False,,3.5925139688261853,3.968005708423633,34.85319020772263,12.177309993163574,0.2498383606576402
