index,kappa,s,v_ref,x,y,yaw
204,0.26063091104528757,27.17838783846291,0.9850610350046773,27.666953206460104,9.295103230412222,0.3398211962542775
205,0.21886772102914342,27.278308491070536,0.6089510054501361,27.760718173938926,9.329632459931998,0.3658636069756429
206,0.13031535044377707,27.378229143678166,0.46846754774948374,27.85355222444167,9.36659157091682,0.3835600072942295
207,0.023394724116850618,27.556602916352414,0.9061843301987724,28.018402185416377,9.434721543356876,0.3919060176970277
208,9.103828801926284e-15,27.734976689026666,1.2388160198329723,28.183252146391087,9.50285151579693,0.39190601769702116
209,9.103828801926284e-15,27.913350461700915,1.4993866151502762,28.348102107365794,9.570981488236987,0.391906017697031
210,-2.7533531010703882e-14,28.091724234375164,1.7209460515625692,28.5129520683405,9.639111460677043,0.3919060176970244
211,1.84297022087776e-14,28.270098007049416,1.9170681790394952,28.67780202931521,9.707241433117098,0.39190601769702116
212,-5.995204332975845e-15,28.448471779723665,2.094909423765811,28.842651990289916,9.775371405557154,0.391906017697031
213,-2.7533531010703882e-14,28.626845552397914,2.2587918417773243,29.007501951264622,9.84350137799721,0.391906017697019
214,9.103828801926284e-15,28.805219325072166,2.4115629113039545,29.172351912239332,9.911631350437265,0.39190601769702116
215,-9.325873406851315e-15,28.983593097746414,2.555216383376132,29.33720187321404,9.979761322877321,0.39190601769702227
216,5.773159728050814e-15,29.161966870420667,2.691212711134296,29.502051834188748,10.047891295317378,0.3919060176970178
217,2.1538326677728037e-14,29.340340643094915,2.8206596652676486,29.666901795163454,10.116021267757432,0.3919060176970244
218,-5.995204332975845e-15,29.518714415769164,2.94442117197333,29.83175175613816,10.184151240197489,0.39190601769702554
219,-3.1086244689504383e-15,29.697088188443413,3.063186433872707,29.996601717112867,10.252281212637545,0.39190601769702227
220,-9.325873406851315e-15,29.875461961117665,3.177515730780699,30.161451678087577,10.320411185077601,0.3919060176970244
221,-8.881784197001252e-15,30.053835733791914,3.287871851221668,30.326301639062283,10.388541157517656,0.391906017697019
222,1.4876988529977098e-14,30.232209506466166,3.3946423082193515,30.491151600036993,10.456671129957712,0.39190601769702116
223,1.84297022087776e-14,30.410583279140415,3.4981554412932825,30.6560015610117,10.524801102397769,0.3919060176970244
224,2.220446049250313e-16,30.588957051814663,3.598692343358459,30.820851521986405,10.592931074837823,0.3919060176970277
225,-2.220446049250313e-16,30.767330824488916,3.6964958640371566,30.985701482961115,10.66106104727788,0.3919060176970244
226,0.0,30.945704597163164,3.7917775203116544,31.15055144393582,10.729191019717936,0.3919060176970277
227,-9.103828801926284e-15,31.124078369837413,3.8847228799797024,31.315401404910528,10.79732099215799,0.3919060176970244
228,9.103828801926284e-15,31.302452142511665,3.975495811208308,31.480251365885238,10.865450964598047,0.3919060176970244
229,-5.995204332975845e-15,31.480825915185914,4.064241877107193,31.645101326859944,10.933580937038103,0.3919060176970277
230,-9.103828801926284e-15,31.659199687860163,4.151091076612123,31.80995128783465,11.001710909478158,0.39190601769702227
231,0.0,31.837573460534415,4.236160079249344,31.97480124880936,11.069840881918214,0.3919060176970244
232,-1.2212453270876722e-14,32.015947233208664,4.319554063525864,32.13965120978406,11.13797085435827,0.39190601769702227
233,5.773159728050814e-15,32.19432100588292,4.40136824162894,32.304501170758776,11.206100826798327,0.39190601769702
234,3.086420008457935e-14,32.37269477855717,4.481689133475996,32.46935113173348,11.274230799238381,0.3919060176970244
235,-3.352873534367973e-14,32.55106855123142,4.560595638709248,32.63420109270819,11.342360771678438,0.391906017697031
236,-3.064215547965432e-14,32.729442323905666,4.6381599444726795,32.799051053682895,11.410490744118494,0.39190601769701244
237,4.263256414560601e-14,32.90781609657992,4.7144482987098115,32.96390101465761,11.478620716558549,0.39190601769702
238,-1.199040866595169e-14,33.08618986925417,4.789521672558214,33.128750975632315,11.546750688998605,0.3919060176970277
239,0.0,33.26456364192842,4.863436330682435,33.29360093660702,11.614880661438661,0.3919060176970157
240,5.1958437552457326e-14,33.44293741460267,4.9362443247168,33.45845089758173,11.683010633878716,0.3919060176970277
241,0.0,33.621311187276916,4.852353861065885,33.62330085855643,11.751140606318772,0.39190601769703426
242,-3.352873534367973e-14,33.799684959951165,4.7407905835372555,33.78815081953114,11.819270578758829,0.3919060176970277
243,-3.68594044175552e-14,33.97805873262541,4.626537876307728,33.953000780505846,11.887400551198883,0.39190601769702227
244,-3.3306690738754696e-15,34.15643250529967,4.50939132088406,34.11785074148056,11.95553052363894,0.39190601769701455
